ACCOUNTNO,PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,MLS_TOTAL_SQFT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,TRUE_VAL
651340284,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1466,3,3,1470,1470,0,1,440,0,244074,249259,244074,249259,RS,2936,1,0,1,1,1,0,15,310300
651340290,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1524,3,3,1616,1616,0,1,441,0,255404,260616,255404,260616,RS,3146,1,0,1,1,1,0,15,299000
651340292,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1540,3,2.75,1616,1616,0,1,441,0,255377,260589,255377,260589,RS,3156,1,0,1,1,1,0,15,256000
651340292,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1540,3,2.75,1616,1616,0,1,441,0,255377,260589,255377,260589,RS,3156,1,0,1,1,1,0,15,298200
651340311,RS,10,111,111,116,1025,Average,Average,3,1,2 Story,2,Frame Stucco,2991,4,3.25,1595,1595,0,1,506,0,357630,364929,357630,364929,RS,4586,1,0,1,1,1,1,15,297400
651340313,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1476,3,3.25,1488,1414,74,1,462,0,247580,252837,247580,252837,RS,2964,1,0,1,0,0.9502688172043011,0,15,266000
651480206,RS,10,111,111,105,1011,Above Average,Average,-6.692440556240058,0,2 Story,0,Frame Hardboard,4020,5,7.25,3844,1635,2209,2,1644,0,670036,676804,670036,676804,RS,7864,1,0,1,0,0.42533818938605616,0,3,988800
651480212,RS,10,111,111,105,1011,Above Average,Average,3,0,2 Story,2,Frame Stucco,4163,4,6.75,2462,2462,0,2,863,0,670030,683888,670030,683888,RS,6625,1,0,1,1,1,0,14,614200
651840304,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1407,5,3,1423,1423,0,2,462,0,243326,248496,243326,248496,RS,2830,1,0,1,1,1,0,15,266900
651840304,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1407,5,3,1423,1423,0,2,462,0,243326,248496,243326,248496,RS,2830,1,0,1,1,1,0,15,306000
651840305,RS,10,111,111,116,1025,Average,Average,3,0,2 Story,2,Frame Stucco,1809,3,3.5,850,850,0,1,919,0,243934,248912,243934,248912,RS,2959,1,0,1,1,1,0,14,278700
651840313,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1462,3,3,1462,1389,73,1,441,0,239283,244166,239283,244166,RS,2924,1,0,1,0,0.9500683994528044,0,14,312300
651840331,RS,10,111,111,116,1025,Average,Average,3,0,2 Story,2,Frame Stucco,1747,3,2.5,924,924,0,1,540,0,229244,233922,229244,233922,RS,2671,1,0,1,1,1,0,14,246340
651880401,RS,10,111,111,116,1025,Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1448,3,2.75,1570,1570,0,1,420,0,247076,252261,247076,252261,RS,3018,1,0,1,1,1,0,12,303300
651880404,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1472,3,3,1440,1404,36,1,702,0,246549,251581,246549,251581,RS,3043,1,0,1,0,0.975,0,14,304200
651880405,RS,10,111,111,116,1025,Average,Average,2,0,Ranch 1 Story,1,Frame Stucco,1366,3,2,1486,892,594,1,441,0,216552,220971,216552,220971,RS,2852,1,0,1,0,0.6002691790040376,0,13,236300
651880415,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1429,3,3,1429,1429,0,1,682,0,246359,251387,246359,251387,RS,2858,1,0,1,1,1,0,14,330200
651880443,RS,10,111,111,116,1025,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1411,3,3,1411,1411,0,1,441,0,237345,242189,237345,242189,RS,2822,1,0,1,1,1,0,14,295800
651880451,RS,10,111,111,116,1025,Average,Above Average,2,0.8,Ranch 1 Story,1,Frame Stucco,1438,3,3.5,1422,1422,0,1,462,0,244350,248331,244350,248331,RS,2943,1,0,1,1,1,1,14,294900
651880458,RS,10,111,111,116,1025,Average,Average,3,0,2 Story,2,Frame Stucco,2619,4,4,1866,1679,187,2,528,0,345291,352521,345291,352521,RS,4487,1,0,1,0,0.8997856377277599,0,14,395200
651900006,RS,10,111,111,113,1045,Above Average,Average,-17.89865133881543,0,1½ Story Fin,1.5,Frame Stucco,1771,4,4,1346,1346,0,2,462,0,287204,308821,287204,308821,RS,3117,1,0,1,1,1,0,10,342900
651910006,RS,10,111,111,109,1034,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1278,3,3,1278,1278,0,1,844,0,270230,275745,270230,275745,RS,2556,1,0,1,1,1,0,14,269000
651910007,RS,10,111,111,109,1034,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1422,3,3,1432,690,742,1,440,0,254838,260222,254838,260222,RS,2918,1,0,1,0,0.4818435754189944,0,14,256300
651920013,RS,10,111,111,109,1034,Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1420,3,2,1514,1211,303,1,440,0,228393,233054,228393,233054,RS,2934,1,0,1,0,0.7998678996036989,0,14,269700
652000104,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,4323,4,4.5,2164,2056,108,1,825,0,553450,564929,553450,564929,RS,6487,1,0,1,0,0.9500924214417745,0,14,577100
652000110,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,3947,4,3.5,2190,1370,820,1,833,0,494711,504991,494711,504991,RS,6138,1,0,1,0,0.6255707762557078,0,14,468600
652000111,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,3556,4,3.25,2142,2035,107,1,828,0,493067,503313,493067,503313,RS,5950,1,0,1,0,0.9500466853408029,0,14,613900
652000131,RS,10,111,111,105,1043,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1437,3,2.75,1515,1515,0,1,525,0,297823,304085,297823,304085,RS,2952,1,0,1,1,1,0,14,333700
652000133,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,2594,4,3.5,1290,1290,0,1,770,0,372649,380438,372649,380438,RS,3884,1,0,1,1,1,0,14,380700
652000136,RS,10,111,111,105,1043,Above Average,Average,1,0,Ranch 1 Story,2,Frame Stucco,1693,3,3.5,1693,423,1270,1,910,0,298383,301397,298383,301397,RS,3491,1,0,1,0,0.24985233313644417,0,11,271400
652000142,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,3186,5,4.5,2000,1800,200,1,792,0,455447,464926,455447,464926,RS,5186,1,0,1,0,0.9,0,14,476800
652000145,RS,10,111,111,105,1043,Above Average,Average,1,0,2 Story,2,Frame Stucco,1970,4,3.5,1350,1350,0,1,523,0,320086,323319,320086,323319,RS,3349,1,0,1,1,1,0,11,300700
652000146,RS,10,111,111,105,1043,Above Average,Average,-7.971085345314171,1,1½ Story Fin,1.5,Frame Stucco,2247,4,2.5,1723,862,861,1,744,0,308820,332064,308820,332064,RS,3995,1,0,1,0,0.5002901915264074,1,10,341300
652000147,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,3767,4,4.5,2677,2623,54,1,884,0,535702,546818,535702,546818,RS,6611,1,0,1,0,0.9798281658573029,0,14,525100
652000150,RS,10,111,111,105,1043,Above Average,Average,-3.530184278804444,0,Ranch 1 Story,1,Frame Stucco,2152,2,3.5,2202,1541,661,1,886,0,364926,384133,364926,384133,RS,4539,1,0,1,0,0.6998183469573115,0,8,334300
652500206,RS,10,111,111,105,1043,Above Average,Average,-9.495521878440293,0,Ranch 1 Story,0,Frame Siding,2248,2,3.5,2282,1940,342,1,805,0,389569,414435,389569,414435,RS,4530,1,0,1,0,0.8501314636283961,0,9,560200
652500208,RS,10,111,111,105,1043,Above Average,Average,1,0,2 Story,1,Frame Stucco,1960,3,3.5,2041,1836,205,1,680,0,358223,361983,358223,361983,RS,4001,1,0,1,0,0.8995590396864283,0,11,351900
652500220,RS,10,111,111,105,1043,Above Average,Average,-13.1402505939507,0,2 Story,2,Frame Stucco,2751,4,3.5,1594,1594,0,1,758,0,386125,406447,386125,406447,RS,4282,1,0,1,1,1,0,8,426250
652500224,RS,10,111,111,105,1043,Above Average,Average,6.883255903200716,1,Ranch 1 Story,1,Frame Stucco,1632,3,3.25,1616,1131,485,1,680,0,283221,304539,283221,304539,RS,3648,1,0,1,0,0.6998762376237624,1,10,309400
652500225,RS,10,111,111,105,1043,Above Average,Average,-8.434389364638227,1,1½ Story Fin,1.5,Frame Stucco,1912,2,2.75,1640,1558,82,1,789,0,307555,330704,307555,330704,RS,3552,1,0,1,0,0.95,1,10,315700
652500231,RS,10,111,111,105,1043,Above Average,Average,3,0,2 Story,2,Frame Stucco,4094,5,4.5,2267,2267,0,1,870,0,546923,558268,546923,558268,RS,6361,1,0,1,1,1,0,14,589100
652500238,RS,10,111,111,105,1043,Above Average,Average,18.474083262007028,0,Ranch 1 Story,1,Frame Stucco,1986,3,2.5,2050,0,2050,1,462,0,290575,312446,290575,312446,RS,4011,1,0,1,0,0,0,10,347700
652520301,RS,10,111,111,113,1029,Above Average,Average,3,0,Ranch 1 Story,1,Frame Stucco,1986,3,3,2050,1947,103,1,681,0,367180,374673,367180,374673,RS,4036,1,0,1,0,0.9497560975609756,0,14,360700
653950002,RS,10,111,111,110,1042,Average,Average,5.204432943566021,0,2 Story,2,Frame Stucco,2287,3,3.5,1611,963,648,1,858,0,285573,297472,285573,297472,RS,3936,1,0,1,0,0.5977653631284916,0,7,353700
654010114,RS,10,111,111,113,1045,Average,Above Average,2.971233868265853,0.3,2 Story,0,Frame Stucco,2580,4,3.5,1107,1107,0,2,575,0,310912,316615,310912,316615,RS,3687,1,0,1,1,1,1,5,350300
654010114,RS,10,111,111,113,1045,Average,Above Average,8.58408657556049,0.3,2 Story,0,Frame Stucco,2580,4,3.5,1107,1107,0,2,575,0,310912,316615,310912,316615,RS,3687,1,0,1,1,1,1,5,447300
654010116,RS,10,111,111,113,1045,Above Average,Average,19.0098446275215,0,Ranch 1 Story,1,Frame Stucco,1992,4,4,2104,1894,210,1,712,0,378078,389771,378078,389771,RS,4096,1,0,1,0,0.9001901140684411,0,6,363200
654030102,RS,10,111,111,102,1048,Average,Average,0.4072348490987708,0,Ranch 1 Story,1,Frame Stucco,1596,3,3,1564,1564,0,1,420,0,256855,264799,256855,264799,RS,3160,1,0,1,1,1,0,6,362400
654030109,RS,10,111,111,102,1048,Average,Average,-0.6997354819762203,0,Ranch 1 Story,0,Frame Stucco,1656,3,2,1624,0,1624,1,771,0,219925,226727,219925,226727,RS,3270,1,0,1,0,0,0,6,279300
654030121,RS,10,111,111,102,1048,Average,Average,-4.06337428969935,0,2 Story,0,Frame Stucco,2081,4,2.5,1080,0,1080,1,525,0,226460,231082,226460,231082,RS,3161,1,0,1,0,0,0,5,310400
654030123,RS,10,111,111,102,1048,Above Average,Average,8.490867126426993,0,2 Story,2,Frame Stucco,2529,4,3.5,1347,1212,135,1,825,0,364217,375481,364217,375481,RS,3774,1,0,1,0,0.8997772828507795,0,6,435900
654030126,RS,10,111,111,102,1048,Above Average,Average,12.134558816806582,0,2 Story,2,Frame Stucco,3391,4,4.5,1712,1712,0,1,1023,0,463828,473294,463828,473294,RS,5084,1,0,1,1,1,0,5,618900
654030127,RS,10,111,111,102,1048,Average,Average,-1.5983068483474183,0,2 Story,2,Frame Stucco,2460,4,3.5,1354,1112,242,1,805,0,299756,309027,299756,309027,RS,3624,1,0,1,0,0.8212703101920237,0,6,433000
654030129,RS,10,111,111,102,1048,Above Average,Average,-7.311351691142709,0,1½ Story Fin,1.5,Frame Stucco,2788,5,3.5,2095,0,2095,1,986,0,357785,365087,357785,365087,RS,4755,1,0,1,0,0,0,5,433300
654030141,RS,10,111,111,102,1048,Average,Average,14.745759265338407,0,Ranch 1 Story,0,Frame Stucco,1963,3,4.5,1962,1570,392,1,815,0,312599,315757,312599,315757,RS,3898,1,0,1,0,0.800203873598369,0,3,322542
654030142,RS,10,111,111,102,1048,Above Average,Average,15.203931341299441,0,2 Story,0,Frame Hardboard,2512,4,2.5,1212,0,1212,1,861,0,307305,313577,307305,313577,RS,3724,1,0,1,0,0,0,5,408200
654030144,RS,10,111,111,102,1048,Average,Average,-2.0948167007838583,0,2 Story,0,Frame Stucco,2428,4,2.5,1752,0,1752,1,769,0,267467,272925,267467,272925,RS,4272,1,0,1,0,0,0,4,366518
654030145,RS,10,111,111,102,1048,Above Average,Average,1.6124499805810295,0,2 Story,0,Frame Stucco,2328,4,3.5,1130,1130,0,1,861,0,343123,346589,343123,346589,RS,3458,1,0,1,1,1,0,3,398700
654030146,RS,10,111,111,102,1048,Average,Average,-11.904566141256385,0,2 Story,0,Frame Stucco,2468,4,3.5,1328,0,1328,1,0,0,254606,257178,254606,257178,RS,3774,0,0,1,0,0,0,3,338913
654030152,RS,10,111,111,102,1048,Average,Average,0.5129004530415291,0,2 Story,0,Frame Stucco,1873,3,2.5,887,0,887,1,430,0,205593,211952,205593,211952,RS,2835,1,0,1,0,0,0,6,267300
654030154,RS,10,111,111,102,1048,Average,Average,-12.53400307641338,0,2 Story,0,Frame Stucco,2585,4,2.5,1252,0,1252,1,536,0,265097,270507,265097,270507,RS,3759,1,0,1,0,0,0,5,344400
654030163,RS,10,111,111,102,1048,Average,Average,-0.15671113193062558,0,Ranch 1 Story,1,Frame Stucco,1629,3,2,1597,0,1597,1,483,0,210055,214342,210055,214342,RS,3308,1,0,1,0,0,0,5,276400
654030163,RS,10,111,111,102,1048,Average,Average,-7.39948446454597,0,Ranch 1 Story,1,Frame Stucco,1629,3,2,1597,0,1597,1,483,0,210055,214342,210055,214342,RS,3308,1,0,1,0,0,0,5,276400
654030169,RS,10,111,111,102,1048,Above Average,Average,-26.228414584202138,0,Ranch 1 Story,0,Frame Stucco,2393,4,3,1703,1277,426,1,964,0,376186,383863,376186,383863,RS,4099,1,0,1,0,0.7498532002348797,0,4,431400
654030171,RS,10,111,111,102,1048,Average,Average,0.28203784318333325,0,2 Story,0,Frame Stucco,3099,4,2.5,1457,0,1457,1,774,0,306294,309388,306294,309388,RS,4502,1,0,1,0,0,0,3,420200
654030175,RS,10,111,111,102,1048,Above Average,Average,-1.439971090890511,0,2 Story,0,Frame Stucco,3506,4,3.5,1872,0,1872,1,700,0,405441,409536,405441,409536,RS,5470,1,0,1,0,0,0,3,468429
654060101,RS,10,111,111,102,1049,Average,Average,11.112186543856163,0,2 Story,2,Frame Stucco,3068,4,2.5,1711,0,1711,1,783,0,313598,326665,313598,326665,RS,4683,1,0,1,0,0,0,7,586600
654060107,RS,10,111,111,102,1049,Average,Average,8.85985529501881,0,Ranch 1 Story,1,Frame Stucco,1749,3,3,1859,1115,744,1,594,0,260748,271612,260748,271612,RS,3693,1,0,1,0,0.5997848305540613,0,7,341800
654060108,RS,10,111,111,102,1049,Average,Average,7.4214902684328035,0,1½ Story Fin,1.5,Frame Stucco,2139,5,3,1670,0,1670,1,688,0,242964,253087,242964,253087,RS,3835,1,0,1,0,0,0,7,322350
654060114,RS,10,111,111,102,1049,Average,Average,7.492346506268245,0,2 Story,2,Frame Stucco,2275,4,3.5,1665,1665,0,1,770,0,306880,319667,306880,319667,RS,4119,1,0,1,1,1,0,7,424700
654060123,RS,10,111,111,102,1052,Above Average,Average,0.25596414284855296,0,2 Story,0,Frame Stucco,2267,4,2.5,1188,0,1188,1,506,0,276602,285157,276602,285157,RS,3455,1,0,1,0,0,0,6,307100
654060125,RS,10,111,111,102,1052,Average,Average,10.976815720316461,0,2 Story,2,Frame Stucco,2014,3,3.25,938,844,94,1,441,0,242556,252663,242556,252663,RS,3130,1,0,1,0,0.8997867803837953,0,7,266400
654060127,RS,10,111,111,102,1052,Average,Average,6.309782944556156,0,2 Story,0,Frame Stucco,2445,4,2.5,1220,0,1220,1,518,0,252371,260176,252371,260176,RS,3663,1,0,1,0,0,0,6,334100
654060128,RS,10,111,111,102,1052,Average,Average,4.640990254215383,0,2 Story,0,Frame Stucco,2316,3,2.5,1216,0,1216,1,484,0,241710,249186,241710,249186,RS,3532,1,0,1,0,0,0,6,294100
654060131,RS,10,111,111,102,1052,Average,Average,-5.9793859575082635,0,Ranch 1 Story,0,Frame Stucco,1616,3,2.5,1678,1510,168,1,416,0,253195,261026,253195,261026,RS,3295,1,0,1,0,0.899880810488677,0,6,294900
654060135,RS,10,111,111,102,1052,Average,Average,8.613165522171455,0,Ranch 1 Story,1,Frame Stucco,1499,3,3,1616,1616,0,2,504,0,260885,271755,260885,271755,RS,2853,1,0,1,1,1,0,7,307010
654060135,RS,10,111,111,102,1052,Average,Average,-9.149523970589668,0,Ranch 1 Story,1,Frame Stucco,1499,3,3,1616,1616,0,2,504,0,260885,271755,260885,271755,RS,3115,1,0,1,1,1,0,7,365700
654110211,RS,10,111,111,102,1049,Average,Average,15.254475282894134,0,2 Story,2,Frame Stucco,2358,4,2.5,1168,0,1168,1,525,0,244496,252058,244496,252058,RS,3526,1,0,1,0,0,0,6,276600
654110215,RS,10,111,111,102,1052,Average,Average,-1.8659394272852816,0,2 Story,0,Frame Stucco,2608,3,3.5,1408,1338,70,1,440,0,309681,319259,309681,319259,RS,4016,1,0,1,0,0.9502840909090909,0,6,382100
654110233,RS,10,111,111,102,1052,Average,Average,10.36687424512621,0,Ranch 1 Story,1,Frame Stucco,1320,3,3,1430,1280,150,1,504,0,226560,233567,226560,233567,RS,2853,1,0,1,0,0.8951048951048951,0,6,257300
654160309,RS,10,111,111,102,1049,Average,Average,-11.918407092162504,0,Ranch 1 Story,1,Frame Stucco,1581,3,2.5,1677,0,1677,1,484,0,212255,218820,212255,218820,RS,3309,1,0,1,0,0,0,6,265900
654160310,RS,10,111,111,102,1049,Average,Average,0.2823592403946005,0,Ranch 1 Story,0,Frame Stucco,1956,4,2,2091,1464,627,1,528,0,286524,295386,286524,295386,RS,4013,1,0,1,0,0.7001434720229556,0,6,316500
654160310,RS,10,111,111,102,1049,Average,Average,-2.5028916516205433,0,Ranch 1 Story,0,Frame Stucco,1956,4,2,2091,1464,627,1,528,0,286524,295386,286524,295386,RS,4047,1,0,1,0,0.7001434720229556,0,6,376500
654160320,RS,10,111,111,102,1049,Average,Average,-9.698521240554136,0,Ranch 1 Story,0,Frame Stucco,1599,3,3,1719,1365,354,1,836,0,263396,271542,263396,271542,RS,3366,1,0,1,0,0.794066317626527,0,6,262700
654160321,RS,10,111,111,102,1049,Average,Average,18.576736664253286,0,2 Story,2,Frame Stucco,2581,4,3.5,1715,1260,455,1,875,0,318020,327856,318020,327856,RS,4248,1,0,1,0,0.7346938775510204,0,6,404700
654160325,RS,10,111,111,102,1049,Average,Average,-22.69573945516815,0,Ranch 1 Story,1,Frame Stucco,2689,4,3.5,2079,0,2079,1,528,0,306576,316058,306576,316058,RS,4760,1,0,1,0,0,0,6,330600
654160326,RS,10,111,111,102,1049,Average,Average,8.474337291873296,0,2 Story,0,Frame Hardboard,2258,4,4.25,1214,1214,0,2,896,0,298763,308003,298763,308003,RS,3616,1,0,1,1,1,0,6,381100
654160333,RS,10,111,111,102,1049,Average,Average,-17.163177119557044,0,Ranch 1 Story,1,Frame Stucco,2282,2,4.5,2382,2382,0,2,780,0,362780,374000,362780,374000,RS,4315,1,0,1,1,1,0,6,432800
654200113,RS,10,111,111,113,1029,Average,Average,0.5232255074923687,0,2 Story,2,Frame Stucco,2319,4,2.5,1612,0,1612,1,735,0,259708,267740,259708,267740,RS,3897,1,0,1,0,0,0,6,340100
654200118,RS,10,111,111,113,1029,Average,Average,10.379896466100298,0,2 Story,0,Frame Stucco,1702,3,2.5,864,432,432,1,498,0,210374,214667,210374,214667,RS,2629,1,0,1,0,0.5,0,5,320500
654200133,RS,10,111,111,113,1029,Average,Average,-18.308672083428746,0,Ranch 1 Story,0,Frame Stucco,1392,3,1.75,1409,0,1409,1,468,0,187489,191315,187489,191315,RS,2875,1,0,1,0,0,0,5,286900
654200134,RS,10,111,111,113,1029,Average,Average,-8.189304557161773,0,2 Story,0,Frame Stucco,1743,3,3.25,968,290,678,1,441,0,214140,218510,214140,218510,RS,2711,1,0,1,0,0.29958677685950413,0,5,234600
654200135,RS,10,111,111,113,1029,Average,Average,8.578956264687505,0,Ranch 1 Story,0,Frame Stucco,1321,3,2,1383,0,1383,1,400,0,179993,183666,179993,183666,RS,2704,1,0,1,0,0,0,5,273600
654200137,RS,10,111,111,113,1029,Average,Average,4.413775412287014,0,Ranch 1 Story,0,Frame Stucco,1979,4,3.5,1392,1392,0,1,440,0,282575,288342,282575,288342,RS,3350,1,0,1,1,1,0,5,334100
654200138,RS,10,111,111,113,1029,Average,Average,2.4706508400945446,0,Ranch 1 Story,1,Frame Stucco,1588,3,3,1572,1336,236,2,440,0,253442,261280,253442,261280,RS,3160,1,0,1,0,0.8498727735368957,0,6,289400
654200142,RS,10,111,111,113,1029,Average,Average,19.657483596950687,0,Ranch 1 Story,0,Frame Stucco,1332,3,2,1408,0,1408,1,400,0,184990,188765,184990,188765,RS,2743,1,0,1,0,0,0,5,240000
654200144,RS,10,111,111,113,1029,Average,Average,1.33067473880715,0,Ranch 1 Story,0,Frame Stucco,1998,3,2.5,2014,0,2014,1,449,0,249589,254683,249589,254683,RS,4012,1,0,1,0,0,0,5,300850
654200149,RS,10,111,111,113,1029,Average,Average,20.745226850036314,0,Ranch 1 Story,0,Frame Stucco,1534,3,3,1583,1360,223,1,712,0,255657,260874,255657,260874,RS,3117,1,0,1,0,0.8591282375236892,0,5,291850
654200150,RS,10,111,111,113,1029,Average,Average,0.4259823733865856,0,Ranch 1 Story,1,Frame Stucco,1449,3,3,1484,1484,0,1,462,0,245583,253178,245583,253178,RS,2973,1,0,1,1,1,0,6,314500
654200163,RS,10,111,111,113,1029,Average,Average,11.572702146048474,0,2 Story,0,Frame Stucco,2264,4,2.5,1589,0,1589,1,460,0,248200,253265,248200,253265,RS,3897,1,0,1,0,0,0,4,339900
654200179,RS,10,111,111,113,1029,Average,Average,-3.9004117184791034,0,2 Story,0,Frame Stucco,1930,3,2.5,1133,0,1133,1,460,0,214171,218542,214171,218542,RS,3029,1,0,1,0,0,0,5,327600
654280108,RS,10,111,111,113,1029,Above Average,Average,-8.211196352209924,0,2 Story,0,Frame Stucco,2491,4,3.5,1656,1290,366,1,484,0,356793,367828,356793,367828,RS,4129,1,0,1,0,0.7789855072463768,0,6,364900
654280109,RS,10,111,111,113,1029,Above Average,Average,-2.7253646633137114,0,Ranch 1 Story,0,Frame Hardboard,2455,3,4,2588,2200,388,1,842,0,432322,445693,432322,445693,RS,5043,1,0,1,0,0.8500772797527048,0,6,433100
654370804,RS,10,111,111,102,1049,Above Average,Average,-1.8749039159669052,0,2 Story,0,Frame Stucco,2897,4,3.5,1936,1936,0,1,770,0,425554,434239,425554,434239,RS,4818,1,0,1,1,1,0,5,539600
654370805,RS,10,111,111,102,1049,Above Average,Average,-1.6433925172161867,0,Ranch 1 Story,0,Frame Stucco,2350,5,4.25,1943,1943,0,1,796,0,404036,412282,404036,412282,RS,4225,1,0,1,1,1,0,5,456300
654370808,RS,10,111,111,102,1049,Average,Average,-0.7934797655026244,0,2 Story,0,Frame Hardboard,2218,3,2.5,344,0,344,1,777,0,224312,231249,224312,231249,RS,2562,1,0,1,0,0,0,6,287600
654370811,RS,10,111,111,102,1049,Above Average,Average,3.498877474865083,0,Ranch 1 Story,0,Frame Stucco,1956,3,2.75,2081,1579,502,1,484,0,342119,349101,342119,349101,RS,4106,1,0,1,0,0.758769822200865,0,5,369900
654370812,RS,10,111,111,102,1049,Above Average,Average,-6.723928266459272,0,2 Story,0,Frame Stucco,2389,4,3.5,1205,1181,24,1,811,0,347473,354564,347473,354564,RS,3526,1,0,1,0,0.9800829875518672,0,5,421800
654430503,RS,10,111,111,102,1052,Average,Average,7.652471720525448,0,2 Story,2,Frame Stucco,2404,3,3.5,1271,1271,0,1,440,0,296404,302453,296404,302453,RS,3608,1,0,1,1,1,0,5,405100
654430504,RS,10,111,111,102,1052,Average,Average,9.278006379401774,0,2 Story,0,Frame Stucco,2299,4,2.5,1190,0,1190,1,552,0,250756,255873,250756,255873,RS,3488,1,0,1,0,0,0,5,354100
654430509,RS,10,111,111,102,1052,Average,Average,-1.070293054541881,0,2 Story,0,Frame Stucco,2379,3,2.5,1260,0,1260,1,440,0,249921,255021,249921,255021,RS,3648,1,0,1,0,0,0,5,370900
654430510,RS,10,111,111,102,1052,Average,Average,15.950244951088745,0,2 Story,1,Frame Stucco,2098,4,3.5,926,926,0,1,484,0,256441,261674,256441,261674,RS,3024,1,0,1,1,1,0,5,320200
654430511,RS,10,111,111,102,1052,Average,Average,2.469405088079807,0,2 Story,0,Frame Stucco,2265,3,3.5,1102,1102,0,2,484,0,282697,288466,282697,288466,RS,3367,1,0,1,1,1,0,5,391100
654430512,RS,10,111,111,102,1052,Average,Average,11.752887696750111,0,2 Story,0,Frame Stucco,2418,3,3.5,1296,1060,236,1,440,0,289649,295560,289649,295560,RS,3641,1,0,1,0,0.8179012345679012,0,5,293100
654430512,RS,10,111,111,102,1052,Average,Average,-6.331780779559834,0,2 Story,0,Frame Stucco,2418,3,3.5,1296,1060,236,1,440,0,289649,295560,289649,295560,RS,3714,1,0,1,0,0.8179012345679012,0,5,392600
654430513,RS,10,111,111,102,1052,Average,Average,-12.620007925400476,0,Ranch 1 Story,0,Frame Stucco,1352,3,2,1462,0,1462,1,500,0,187244,191065,187244,191065,RS,2880,1,0,1,0,0,0,5,254400
654430517,RS,10,111,111,102,1052,Average,Average,0.3411141948733871,0,2 Story,0,Frame Stucco,2417,3,2.5,1189,0,1189,1,420,0,249393,254483,249393,254483,RS,4019,1,0,1,0,0,0,5,366500
654430521,RS,10,111,111,102,1052,Average,Average,-5.686571170166396,0,2 Story,0,Frame Stucco,2318,4,3.25,1219,1219,0,1,484,0,287582,293451,287582,293451,RS,3537,1,0,1,1,1,0,5,330400
