ACCOUNTNO,PRED_IMP,LAND_VAL,SOLD_PRICE,TOT_VAL,PRED_TOT
482220006,404769.89451264945,122600,565000,541100,527369.8945126494
482270034,281649.66637016117,110600,466000,389900,392249.66637016117
482270062,310424.2984855328,110600,500000,444500,421024.2984855328
482370016,206031.85580606989,69000,264100,252400,275031.8558060699
482380054,205676.85202638074,106100,266000,272000,311776.8520263807
482400009,228594.89161638584,69100,289900,278200,297694.89161638584
482470008,230544.06862934073,68300,263000,267200,298844.06862934073
482480003,225704.48569129634,71100,299999,292800,296804.48569129634
482540002,226470.7489683842,134400,300000,322500,360870.7489683842
482560078,219710.23335549995,106100,329000,284900,325810.2333554999
482570095,184563.47948168035,106100,293000,247200,290663.4794816803
482590005,225833.38961849964,68300,305000,272200,294133.38961849967
482730006,272624.75310409564,75900,306500,323500,348524.75310409564
482730025,232527.423175899,76700,307000,312700,309227.42317589896
482750246,344248.18517666904,171000,590000,566400,515248.18517666904
482750289,292966.47223522974,174300,500500,525900,467266.47223522974
482750293,300021.63635479455,179500,579500,543000,479521.63635479455
482750343,251695.6435914354,126400,409900,426200,378095.6435914354
482750404,304936.975434395,175200,590000,544100,480136.975434395
482780001,226777.5190964072,92100,305000,300200,318877.5190964072
482830126,231643.50350500172,107400,336590,314100,339043.5035050017
483030460,300657.04560691223,135000,498400,482100,435657.04560691223
483030473,443634.9967730161,137500,749900,662800,581134.9967730162
483030491,300073.9979235267,124400,565000,475700,424473.9979235267
483170003,312947.83171070763,146300,437000,467300,459247.83171070763
483290050,313999.29009960906,134100,499900,454600,448099.29009960906
483350003,285252.83174990414,146300,455000,397600,431552.83174990414
483430002,408148.55998263374,118000,500000,572600,526148.5599826337
483450030,350638.2809639374,83300,476000,418400,433938.2809639374
483520010,320768.0948592866,184800,743000,602300,505568.0948592866
483660315,205559.84769957568,75800,289900,290300,281359.8476995757
483670006,267897.72733214987,124200,434000,438900,392097.72733214987
483760001,220380.14651489517,64200,320000,296600,284580.14651489514
483780089,262939.661598555,78500,318000,323700,341439.661598555
484330111,410489.08622403693,240700,785500,784300,651189.086224037
484360020,235748.353184595,64600,299000,313200,300348.353184595
484400111,252850.82829599906,75200,350000,331700,328050.8282959991
484400113,270945.2784347414,74600,360000,375000,345545.2784347414
484620136,264637.5956582656,118400,369000,407200,383037.5956582656
484690118,260104.55390723166,93200,369900,380500,353304.55390723166
484690118,260104.55390723166,93200,390000,380500,353304.55390723166
484690118,260104.55390723166,93200,369900,380500,353304.55390723166
484690118,260104.55390723166,93200,390000,380500,353304.55390723166
484690120,257562.8446796918,90400,395000,364600,347962.8446796918
484690128,277325.1566892412,94100,419900,373600,371425.1566892412
484720125,263073.08632555977,87400,480000,362400,350473.08632555977
484740111,442739.4458547217,122100,626823,639800,564839.4458547217
484740112,279487.1720218828,122000,414010,427200,401487.1720218828
484740148,343434.02115033224,121700,441100,501700,465134.02115033224
484750008,223168.72796800308,67100,253500,259000,290268.7279680031
484770001,320242.55107877613,189900,649950,561200,510142.55107877613
484790260,286342.9230115458,112700,442000,398400,399042.9230115458
484800209,235296.31766704738,85100,338900,324000,320396.3176670474
484820305,243323.87526073967,117400,375000,343500,360723.8752607397
484830056,304548.00239821326,151500,421755,434400,456048.00239821326
484840036,232768.64340916794,62600,319900,296300,295368.64340916794
484850307,229534.79479043075,83800,342000,301000,313334.79479043075
484970202,356677.953022701,122100,584597,357000,478777.953022701
484970203,279470.2871092925,122100,425153,386900,401570.2871092925
484970208,322645.6305244024,122100,538231,353400,444745.6305244024
485000043,340885.34295446635,113600,430100,537400,454485.34295446635
485000055,336713.7526972157,121000,593557,477700,457713.7526972157
485000057,270581.55004623195,113900,454700,402200,384481.55004623195
485020108,268729.78220030526,105600,365525,366800,374329.78220030526
485020118,277662.870476682,102700,372800,378200,380362.870476682
485020146,234008.05562742605,98500,298210,306200,332508.055627426
485020149,236942.768675311,98200,309550,307400,335142.768675311
485050506,258368.98231988295,83800,414577,223500,342168.98231988295
485050509,237656.24199168044,83800,435000,290700,321456.24199168046
485050522,231122.0345247621,83800,350000,227700,314922.0345247621
485090204,242961.7797689242,109600,370000,109600,352561.7797689242
485140302,296681.20085268695,109000,457300,109000,405681.20085268695
485140304,275665.91946539574,102800,390200,102800,378465.91946539574
485140307,253516.34678405884,104600,348300,104600,358116.34678405884
485140337,247849.5287589247,107000,344040,107000,354849.5287589247
485140340,277721.35452189256,106600,387300,106600,384321.35452189256
485140341,285268.6629044061,108800,419200,108800,394068.6629044061
485140346,296585.5921993882,124000,492761,124000,420585.5921993882
485140347,309429.76744470565,122500,505135,122500,431929.76744470565
485150011,249617.44458093264,75100,350335,75100,324717.4445809326
485150012,242779.53517507226,78100,344588,78100,320879.53517507226
485160067,247949.72943817038,120400,715060,309200,368349.7294381704
485180502,247779.74290027894,96700,440000,96700,344479.74290027894
485240101,255224.70306088246,97100,377000,97100,352324.70306088246
485240103,274336.2561785534,99700,403175,99700,374036.2561785534
490100006,241869.3581552924,124800,400000,367700,366669.3581552924
490220003,226790.8443850335,102900,320500,308300,329690.8443850335
490260011,170154.4567333332,101600,260000,222000,271754.4567333332
490260043,188314.21016909112,121900,295000,273800,310214.2101690911
490280007,210223.2448635817,82300,260000,265000,292523.2448635817
490410010,214306.1427875054,121400,300000,302200,335706.1427875054
490490002,212868.44060625532,129900,300000,291100,342768.4406062553
490560006,208211.37494402943,126900,300000,302200,335111.37494402943
490560007,210009.21736782574,126900,295000,283500,336909.21736782574
490660012,191061.82681418606,101600,315000,277800,292661.82681418606
490850034,277140.1207864543,158000,500000,425800,435140.1207864543
490870006,225691.91931625883,124100,249500,315700,349791.91931625886
491100002,248812.53662068324,101300,400000,422500,350112.53662068327
491140007,226331.6526134603,114900,356700,329900,341231.6526134603
491160013,228057.4972085723,131200,390000,339300,359257.49720857234
491190003,242624.51089355594,121400,393963,341900,364024.51089355594
491190006,208489.536927926,124100,338000,300100,332589.536927926
491220006,209985.51122915532,125400,335000,293400,335385.51122915535
491260005,243640.83137545752,125400,384500,329600,369040.8313754575
491270001,213031.06528915217,120000,293000,270200,333031.0652891522
491320015,276818.37061871274,240700,515000,502000,517518.37061871274
491880001,278713.1289980018,126600,409000,431900,405313.1289980018
491970031,326627.55327590066,131200,470000,447700,457827.55327590066
492050040,209862.46946400523,102000,373400,314700,311862.4694640052
492050050,214731.4613135662,103500,376000,332000,318231.4613135662
492050052,206620.77479838312,102100,310000,314400,308720.7747983831
492050073,209033.43840991848,105300,370900,317700,314333.43840991845
492050083,218745.0306634289,102000,306000,315300,320745.0306634289
492160003,276162.61954852374,115200,399000,396500,391362.61954852374
492330021,315889.62436361605,215500,500000,508300,531389.6243636161
492510097,211588.22630063834,112500,335000,332500,324088.22630063834
492640008,330677.6561575106,170700,479900,476800,501377.6561575106
492680023,339129.8919454551,134900,510000,502100,474029.8919454551
492760007,222976.1205785087,90000,317000,293000,312976.1205785087
492770004,322256.53300929465,250000,550000,566000,572256.5330092947
492840002,199010.9479174725,80100,319900,269600,279110.9479174725
492990034,202641.02450862518,131100,367000,330900,333741.02450862515
493100006,235929.49671147,90200,325000,309900,326129.49671147
493150011,220413.7414174577,106800,322000,309200,327213.7414174577
493200003,203122.16063005332,84200,325000,289400,287322.1606300533
493240015,206343.57884212164,90200,285000,280300,296543.57884212164
493290009,372381.6248634506,253400,794900,641500,625781.6248634506
493500113,262372.7995687672,107100,365000,391300,369472.7995687672
493530022,222672.88143630716,107600,351000,330400,330272.88143630716
493550024,211220.9045364807,89100,299000,282400,300320.90453648067
493550026,211825.92930627306,85000,275000,273600,296825.92930627306
493650019,507143.41007837374,166200,787300,692400,673343.4100783737
493700003,251785.55019141565,98400,387500,350200,350185.55019141565
493730003,227889.5276769882,104900,309000,314500,332789.52767698816
493730003,227889.5276769882,104900,315000,314500,332789.52767698816
493730003,227889.5276769882,104900,309000,314500,332789.52767698816
493730003,227889.5276769882,104900,315000,314500,332789.52767698816
493800302,252726.18436590972,107100,375000,384200,359826.1843659097
493820179,257784.93382590124,84900,407000,316500,342684.93382590124
493820186,241900.1049096265,84800,340000,309300,326700.10490962653
493820192,214161.2780544659,72800,298900,276500,286961.2780544659
493820200,218652.71536327558,81200,284500,277700,299852.7153632756
493840039,246757.5860413304,105700,349000,332600,352457.58604133036
493880006,239109.5683163492,82700,320000,299400,321809.5683163492
493880018,260643.66795691266,83200,360000,341600,343843.66795691266
493890089,345048.5062286795,116200,442500,433300,461248.5062286795
493920002,339706.6561912266,238100,600000,585700,577806.6561912266
493960001,178506.56289096244,80800,223000,223800,259306.56289096244
493980006,387731.73259366176,162100,552850,530200,549831.7325936618
494100003,325343.58529725287,177000,605000,536700,502343.58529725287
494140039,248022.00137301828,97000,313000,335700,345022.00137301825
494140053,219057.03231835848,97000,326000,322200,316057.0323183585
494140074,219151.22137531202,97000,329900,313400,316151.221375312
494160062,263672.5944669658,102500,405000,363300,366172.5944669658
494200610,215615.16891798808,95700,360000,318000,311315.1689179881
494210707,274797.93766363274,106000,430000,407400,380797.93766363274
494380016,236082.67816039696,88000,320000,298200,324082.678160397
494500037,231684.72146041674,88000,314000,289200,319684.72146041674
494850213,258584.73598488004,129200,378000,414200,387784.73598488
494860305,225862.80279932296,104600,359500,352700,330462.802799323
494860306,202707.9387964866,98100,350000,288400,300807.9387964866
494900002,213647.73866608893,81700,310222,299900,295347.7386660889
494900008,219370.6039842735,84800,270000,300200,304170.6039842735
494910073,235558.23395571197,88000,350000,306500,323558.23395571194
494990815,230097.2612369971,99600,410000,328700,329697.2612369971
495000011,237894.93746675088,82400,292000,300300,320294.93746675085
495000091,220880.7464795273,75200,303500,281200,296080.7464795273
495000140,246756.46523602042,80500,285000,301000,327256.4652360204
495050003,507375.8811739994,335900,975000,902900,843275.8811739994
495080109,220626.561494065,105200,309000,309800,325826.561494065
495230003,220312.3273609398,108400,365000,340800,328712.3273609398
495280002,308461.98280917737,157200,445000,493500,465661.98280917737
495410005,236934.4334357363,112300,346000,380900,349234.43343573634
495410010,218400.60898331137,107000,335000,322700,325400.60898331134
495410041,214547.97820800333,106200,320000,340800,320747.97820800333
495410043,230935.4471665348,106200,312500,371800,337135.44716653484
495470406,235860.15454078236,101800,390000,352400,337660.1545407823
495470415,213420.24345829344,91700,318000,308400,305120.24345829344
495470418,220776.58078204957,91700,382000,330600,312476.58078204957
495870452,221973.10357945468,96300,315500,333000,318273.1035794547
495870459,226338.56736873687,96300,326000,342400,322638.56736873684
496010011,246254.9578090321,75300,290000,301200,321554.95780903206
496020023,273527.44273026724,146600,385000,390200,420127.44273026724
496030124,260062.39842234214,143400,361000,383500,403462.39842234214
496030147,352707.2231376561,143400,488700,465600,496107.2231376561
496040058,307295.79487418296,143400,415000,438900,450695.79487418296
496130017,217631.34923560577,70900,278000,253100,288531.3492356058
496130018,205592.44912372646,70900,265904,246100,276492.44912372646
496130025,248770.2717541986,71300,338000,310600,320070.2717541986
496130027,223549.59545950612,71300,246000,269500,294849.59545950615
496130038,202014.11670934697,71300,292000,229700,273314.116709347
496130057,221946.4722983406,71000,325000,271900,292946.47229834064
496130086,227133.73973403132,74900,345000,271400,302033.7397340313
496280107,265298.80430696136,76300,325000,306100,341598.80430696136
496280111,253709.54714699343,76800,296000,302500,330509.54714699346
496280115,231551.51106023171,80600,370000,300000,312151.5110602317
496390006,230688.9085172145,100900,337000,332500,331588.90851721447
496420115,268277.88648246304,81200,364900,358500,349477.88648246304
496470116,265711.1264248955,78800,330000,319400,344511.1264248955
496470119,257943.1115122287,84800,298000,322100,342743.11151222873
496470137,236249.44224998436,70600,270000,286900,306849.44224998436
496470140,285541.22025654814,71200,327000,307700,356741.22025654814
496470143,211017.79481046574,71600,279000,262800,282617.79481046577
496470162,307957.13681955676,70900,332500,337800,378857.13681955676
496470172,240484.83829456012,70900,329000,290700,311384.8382945601
496470173,292421.930014764,70900,331705,327000,363321.930014764
496520003,197723.63176281677,70200,209000,227900,267923.6317628168
496610201,222133.13235751586,71600,330000,285300,293733.13235751586
496630009,190250.61004725337,69300,255000,233500,259550.61004725337
496630016,273973.9318417664,72400,333000,324100,346373.9318417664
496630027,243926.43610714277,72400,287500,298100,316326.43610714277
496630071,298380.1976248487,71600,319000,330500,369980.1976248487
496630109,214662.8201597974,74400,333500,277700,289062.82015979744
496630122,214697.19106880834,71600,295000,274900,286297.1910688083
496770008,203907.49249052152,87800,304000,287000,291707.4924905215
496770014,207779.17334652695,91400,309000,301900,299179.1733465269
496770028,220822.02160039305,93300,375000,321300,314122.02160039305
496770036,203712.3042743531,87900,286000,251700,291612.3042743531
496940109,223121.62339201866,115200,333000,344300,338321.62339201866
496940117,227637.3011331821,111000,374900,350900,338637.30113318213
496990006,304914.8107759656,170000,499500,464400,474914.8107759656
497040011,682729.1994162414,168800,789000,878400,851529.1994162414
497220004,208135.77966664144,64900,270000,274300,273035.77966664144
497230203,297386.43220376066,176000,599000,537300,473386.43220376066
497230213,278939.361626219,174000,565000,475600,452939.361626219
497460412,241722.1484894989,171000,500000,429100,412722.1484894989
497580318,270915.02853327803,110300,430000,390900,381215.02853327803
497590122,263585.6720844299,120000,410000,405000,383585.6720844299
497720529,258992.80868275688,173400,515000,444000,432392.80868275685
497750322,265697.4513042273,120000,380000,426100,385697.4513042273
497770009,365153.04346988205,186400,630403,586700,551553.0434698821
497800118,258249.77852500338,123900,400000,398400,382149.77852500335
497850021,269389.59480507945,93700,384900,376400,363089.59480507945
498020601,288836.2781760853,183900,675000,482300,472736.2781760853
498020603,305235.4868950394,174600,590000,541100,479835.4868950394
498050001,427029.09607891744,200200,785000,645900,627229.0960789174
498270016,363294.49881720264,177100,765500,610600,540394.4988172026
498280318,216431.05008059493,71300,291500,265600,287731.05008059496
498280349,222491.8539409037,70900,263550,256700,293391.8539409037
498280351,223908.25086949827,70900,259450,267800,294808.25086949824
498540006,387069.14955412236,230500,741900,644600,617569.1495541224
498580036,314581.64200764056,168700,540303,511100,483281.64200764056
498580037,264146.0319813962,165300,474624,404900,429446.0319813962
498600102,281654.8870464807,198200,512167,510400,479854.8870464807
498600103,329112.83918992564,185400,571891,558000,514512.83918992564
498600107,282552.5597984788,182300,559000,507400,464852.5597984788
498610819,302582.70115426433,170400,551887,512100,472982.70115426433
498610822,312113.72747728054,173200,570212,525100,485313.72747728054
498610823,297240.17873325525,177600,520399,482800,474840.17873325525
498640106,263851.78103680356,103400,419900,354900,367251.78103680356
498780422,240126.30625241186,108800,340900,350300,348926.30625241186
498780434,219758.65831803012,108800,314341,300300,328558.6583180301
498780438,245468.15837076792,111100,359450,345900,356568.15837076795
498920204,370669.30682288925,192200,718959,597500,562869.3068228893
498920206,301076.25811350363,186800,572879,508400,487876.25811350363
498930061,322090.4237514358,170100,569344,170100,492190.4237514358
499000006,238535.273175547,117900,430000,117900,356435.273175547
499000010,235015.04609473364,111400,374500,111400,346415.04609473364
499000012,231593.15321035718,112700,374300,112700,344293.1532103572
499000014,232184.05032522423,108100,372500,108100,340284.05032522423
499000017,247600.0699070605,118000,396400,118000,365600.0699070605
499000031,290071.4201846033,118700,457525,118700,408771.4201846033
500010007,305022.96144109266,177400,585000,508500,482422.96144109266
500010031,372664.7669088609,163100,657000,572000,535764.7669088609
500010042,270140.6355531592,172800,525000,472900,442940.6355531592
500030019,654558.3177545235,173500,890000,800900,828058.3177545235
500150005,199769.42284323528,70200,278500,265400,269969.4228432353
500150016,192181.84506186814,71700,255000,240800,263881.84506186814
500480004,324105.9010691652,150600,407550,499000,474705.9010691652
500490027,301649.70642544015,157400,520000,455300,459049.70642544015
500580031,370994.785422338,160000,550000,532000,530994.7854223379
500600031,291186.64332680224,143000,518000,428900,434186.64332680224
500840009,260511.92165425755,94500,388135,357700,355011.9216542576
500850016,221779.10581366014,89000,314900,312800,310779.10581366014
500890104,250769.30305902153,123900,386000,370100,374669.30305902153
500890109,250922.4273356357,119100,382149,367300,370022.4273356357
500890123,249855.13265079787,120600,351528,363800,370455.13265079784
500910206,232836.19865656807,127500,345333,333500,360336.19865656807
500910207,255330.403942171,127500,413197,388000,382830.403942171
500910208,266356.9788927061,127600,405490,396000,393956.9788927061
500910216,251898.8797604634,124400,376000,374300,376298.8797604634
500910221,266597.80446469854,122200,413880,122200,388797.80446469854
500920305,250742.6856384745,135700,379000,383300,386442.68563847453
500920308,250418.9739720697,124200,339814,390300,374618.9739720697
500920322,233075.50841770045,135700,343697,333300,368775.5084177004
500920330,242052.67706785348,124600,363395,359300,366652.6770678535
500920332,252233.05119984626,124400,391751,376900,376633.05119984626
500930414,260954.87079632314,119100,418000,376700,380054.8707963232
500990080,209536.5583019652,89000,324900,89000,298536.55830196524
500990083,220294.24165746485,90800,357900,90800,311094.2416574649
501110801,251758.13102224984,123800,386509,123800,375558.1310222498
501110809,266495.8858636608,122200,412778,122200,388695.8858636608
501110810,272917.8582035065,129800,469090,129800,402717.8582035065
501110816,232329.05084807138,125400,374748,125400,357729.05084807135
501110828,251239.7188765936,123100,410844,123100,374339.71887659363
501110829,257767.74224237844,139100,398591,139100,396867.7422423784
501110830,279074.99907480594,144000,465964,144000,423074.99907480594
501120522,250296.94259238138,125100,376217,125100,375396.9425923814
501120536,250533.14091797464,118800,370051,118800,369333.14091797464
501120538,242997.90610673634,118400,372569,118400,361397.90610673634
510010010,209179.95408510088,138300,340000,323300,347479.9540851009
510010042,212519.31836065158,136900,300000,320800,349419.3183606516
510050011,216144.50150564447,99800,339900,315200,315944.50150564447
510050017,223610.8818710296,98700,334000,313500,322310.8818710296
510100041,188465.65756913344,121400,298500,280600,309865.65756913344
510190009,194285.4954633114,107800,310000,240500,302085.49546331144
510210062,164359.24077211184,106900,225000,220000,271259.2407721118
510250013,183467.68753939192,81300,272500,231700,264767.6875393919
510250014,213903.27017878563,83300,260000,282900,297203.27017878566
510300008,279842.031397782,174600,427500,422800,454442.031397782
510370023,174373.52945495106,112200,258000,242200,286573.52945495106
510420004,220044.45996568157,117900,290000,314200,337944.45996568154
510430007,251546.5457555353,116900,380000,382500,368446.5457555353
510430014,233745.89896982713,120900,314000,329100,354645.8989698271
510440005,206865.40436528207,103600,290000,277100,310465.40436528204
510530002,237057.44323822114,106400,370000,332400,343457.4432382211
510530006,235603.58412365112,105300,355000,338400,340903.58412365115
510530009,227818.58827112158,106400,342000,305800,334218.5882711216
510600016,217997.15821933694,120000,369000,313800,337997.15821933694
510620002,237544.25689434234,102900,385000,351400,340444.25689434237
510650017,232608.35649813016,82300,337340,317600,314908.35649813013
510710020,207364.33497733757,120900,295000,307900,328264.33497733757
510710025,215647.74977136316,113500,352000,309900,329147.74977136316
510750002,234085.2858735807,78000,289900,317300,312085.2858735807
510780028,218218.26992778972,236200,370000,393200,454418.2699277897
510780057,312494.16262096196,229000,440000,464600,541494.1626209619
510780058,240189.86438002315,230200,290000,428500,470389.86438002315
510790007,219941.07370171178,118500,355000,287300,338441.0737017118
510800010,214808.96046825082,118500,318000,294100,333308.9604682508
511100014,201226.77994877228,117500,308000,301300,318726.7799487723
511100024,234033.13372703412,124500,308500,322200,358533.1337270341
511180005,223430.39200705988,133900,337000,320700,357330.3920070599
511330003,231758.25274763288,126900,440000,348100,358658.2527476329
511380001,213169.9058710455,114200,318500,296900,327369.90587104554
511510001,242894.19093512537,116000,380000,354900,358894.19093512534
511590003,302355.13292872405,137600,470000,448400,439955.13292872405
511650020,219431.52864086928,122200,343500,343400,341631.5286408693
511700001,241573.44201818318,136200,419000,351600,377773.4420181832
511900020,258513.6772024649,203700,500000,452400,462213.6772024649
511910017,269662.84572070127,214800,507000,457800,484462.84572070127
512030003,249460.41061773544,171000,380000,388500,420460.41061773547
512050015,216936.41878443942,102500,325700,317400,319436.41878443945
512370011,521535.07863840985,436300,990000,1007100,957835.0786384098
512390013,226422.52162419015,107800,350000,346900,334222.52162419015
512460068,216141.4273083364,107700,403500,325700,323841.42730833637
512590102,207150.29409321133,84500,300000,276800,291650.2940932113
512610058,207033.04452399773,107200,332900,314300,314233.0445239977
512710006,236303.43848878704,107800,430000,363300,344103.43848878704
512710022,211002.9187983692,107200,325000,326700,318202.91879836924
513220020,286159.4662849304,124300,447000,453800,410459.4662849304
513330007,278081.391130365,93800,418000,356900,371881.391130365
513870021,244860.26893636963,75500,362000,301700,320360.2689363696
513870042,210651.9735560368,76600,320000,277000,287251.9735560368
513950001,226296.17452677744,68800,299000,286700,295096.17452677747
513970053,208932.5203120636,74400,290000,261700,283332.5203120636
513970058,211410.78517613446,72800,319000,303500,284210.78517613444
513970074,220794.67501255358,72800,257000,284000,293594.6750125536
513980017,267560.3153267448,87500,346500,357900,355060.3153267448
513990001,166265.51338879525,80900,216500,195300,247165.51338879525
514000008,211874.51383503043,108700,335000,315400,320574.51383503043
514010129,238161.32147830556,75400,362500,307300,313561.32147830556
514010130,216613.28671929683,77200,290000,286900,293813.2867192968
514010133,220289.03663390203,76500,370000,291400,296789.036633902
514050052,222880.854264944,111100,350000,334300,333980.854264944
514120005,238388.47409836765,98800,305000,324700,337188.4740983676
514120037,221202.84768308545,98100,299900,292300,319302.8476830855
514200092,266632.9245925644,109700,379900,376200,376332.9245925644
514210012,216105.0557044425,106700,365000,321100,322805.0557044425
514370022,310863.95110861177,115000,425000,401800,425863.95110861177
514490048,216948.79674383177,96300,355000,324100,313248.7967438318
514570012,306730.50999700284,243100,521000,504500,549830.5099970028
514580041,366050.04419432516,155000,500000,493700,521050.04419432516
514620205,268411.3410772148,140300,440000,424700,408711.3410772148
514860408,289440.8672903864,148500,473000,444900,437940.8672903864
514930004,559779.8287441706,249200,849500,941200,808979.8287441706
515460001,255239.23714111673,105800,347000,344400,361039.23714111676
515520605,359711.7711059406,133800,520000,543000,493511.7711059406
515600315,251051.21830896832,115300,373000,378800,366351.21830896835
515710016,256098.99703135886,123100,414935,395400,379198.9970313589
515810003,277326.1446323661,171400,472500,449000,448726.1446323661
515810009,417762.09328599076,187700,739000,577800,605462.0932859908
515830402,231847.0003353791,117800,383000,340400,349647.0003353791
516080015,326701.8568202252,203300,539949,553200,530001.85682022525
516110102,307187.9691052306,148200,548848,455100,455387.9691052306
516110103,327201.130665457,139700,529833,472600,466901.130665457
516110105,322305.49365059944,139700,567311,472700,462005.49365059944
516110109,397505.8494297286,147900,672532,623300,545405.8494297286
516110113,412458.37858199945,149100,617992,630000,561558.3785819995
516110114,270052.01833637536,143000,500626,410600,413052.01833637536
516110124,295075.8458561599,141000,489000,405500,436075.8458561599
516170203,376020.95316098223,144100,666527,599400,520120.95316098223
516170212,261065.3160660902,134800,453098,395900,395865.3160660902
516170218,282821.604253979,137000,460487,417500,419821.604253979
516170232,252177.6008521771,138600,402078,375300,390777.60085217713
516170237,335614.1116497342,152400,509437,494800,488014.1116497342
516170241,311331.48891458125,144300,552810,462300,455631.48891458125
516230002,320682.4070879313,201000,577988,201000,521682.4070879313
516320306,326645.76555749075,142200,555604,142200,468845.76555749075
516320314,357478.67184930574,153000,684807,153000,510478.67184930574
516320316,295093.75976685825,147100,525216,147100,442193.75976685825
516320319,330280.2819439247,142500,571334,142500,472780.2819439247
520010016,166159.0368301903,73700,190000,211300,239859.0368301903
520050003,214208.89858640404,131200,285000,307700,345408.89858640404
520050016,208009.5648091375,127500,320000,292700,335509.5648091375
520100012,287073.92355866975,100700,360000,365900,387773.92355866975
520110065,282315.94575802586,101300,360000,386600,383615.94575802586
520110079,225159.61099387897,100400,315000,260500,325559.610993879
520140017,238356.91027028082,173200,388750,349000,411556.9102702808
520260004,213990.81148334808,132300,327100,303100,346290.8114833481
520280046,289091.7169059414,160700,413750,466800,449791.7169059414
520280049,281402.9758451923,116700,484500,378200,398102.9758451923
520290011,251387.90738051577,175500,475000,470000,426887.90738051577
520290012,295325.39111457916,189000,610000,495100,484325.39111457916
520290032,314042.6662030754,150100,455000,456100,464142.6662030754
520290052,317173.32748792914,179400,459999,437900,496573.32748792914
520290069,320763.977572521,126900,531000,468400,447663.977572521
520300004,203610.51320056262,106100,285000,272200,309710.5132005626
520340010,188385.46206244134,156100,257000,261800,344485.46206244134
520340021,277883.87318106735,154800,430000,426000,432683.87318106735
520400009,231929.7220105166,102900,330000,308600,334829.72201051656
520410017,214719.2796496188,104100,329000,279000,318819.2796496188
520560004,213040.02254931297,142500,329000,301800,355540.02254931297
520830001,253975.06554954138,162400,415000,388000,416375.0655495414
520950009,215025.87784176346,99000,315000,296300,314025.87784176343
521020014,229964.65476010228,120900,397000,330300,350864.6547601023
521060009,277512.7240518251,141100,375000,354100,418612.7240518251
521080005,248900.07693012396,139800,332000,346600,388700.07693012396
521080018,253917.79023055907,146200,420000,348800,400117.79023055907
521130014,221230.4439802628,126400,366900,349900,347630.4439802628
521290027,334168.3482182126,112600,415000,424300,446768.3482182126
521330013,214248.69070062382,99000,270000,290500,313248.6907006238
521340023,210854.57115902094,104900,290000,295500,315754.57115902094
521420031,199299.15429145872,76200,249900,275600,275499.1542914587
521420056,199254.86197723722,76900,240000,253000,276154.8619772372
521450026,222654.877945765,120800,340000,337200,343454.87794576504
521500006,268170.68860529753,101300,347000,340700,369470.68860529753
521660083,330896.5285481105,42400,510000,399400,373296.5285481105
521690012,242581.3457107019,99700,329000,335600,342281.3457107019
521690018,246061.38443040536,101200,314000,335700,347261.38443040533
521700014,322679.46792902116,80100,427000,398600,402779.46792902116
521770008,267726.0127670715,147800,324000,328500,415526.0127670715
521810002,257250.65249243175,95800,339900,357400,353050.65249243175
521870058,194284.1325569988,85400,237500,271100,279684.1325569988
521870080,218360.876658453,85400,339900,286300,303760.876658453
521880001,219776.31921931182,109600,360000,318200,329376.3192193118
521900005,249674.0134730153,96700,360000,327900,346374.0134730153
522160001,218031.9917170096,104100,376000,307300,322131.9917170096
522290001,229277.41047730998,127700,335000,318700,356977.41047730995
522920022,426886.6044361255,236800,529900,619200,663686.6044361255
522980001,284118.80724039103,141300,385000,408200,425418.80724039103
523030023,256184.97140379,158300,447000,434000,414484.97140379
523070013,302574.92326681246,165300,515000,489700,467874.92326681246
523220002,385977.0530077213,153800,531900,523900,539777.0530077213
523220015,372622.9437134748,153900,699900,566400,526522.9437134748
523240006,292688.13800703146,171400,445000,437700,464088.13800703146
523400001,324438.18634354556,168800,555000,476600,493238.18634354556
523560008,254828.6591231399,83100,358500,346300,337928.6591231399
523700002,311759.2435711857,143300,499900,488500,455059.2435711857
523830004,289430.387602135,101300,435000,418100,390730.387602135
523850010,214755.28250125694,105000,368500,301900,319755.2825012569
523990029,352517.6260978791,214900,599000,614800,567417.6260978791
524050030,202543.56748991326,110000,288500,258500,312543.56748991326
524050055,206004.28319055456,112300,230000,244700,318304.2831905546
524280007,214612.9591354987,104700,310000,301700,319312.95913549874
524360014,253254.98443538495,95000,379500,356900,348254.984435385
524420013,205254.55789128446,96700,330000,316200,301954.55789128446
524640011,213328.4252479718,103600,340000,313700,316928.4252479718
524720012,246631.61229895652,113300,389900,379100,359931.6122989565
524840155,252260.06389205478,111900,372000,385500,364160.0638920548
525000007,228507.80944302742,103200,330000,324000,331707.8094430274
525080003,215950.67979940982,93900,316000,318600,309850.6797994098
525100043,279748.8769489981,95700,408000,374100,375448.8769489981
525260001,222369.62502156373,106100,363500,292500,328469.6250215637
525340013,212703.7073957557,111100,290000,287400,323803.7073957557
525460011,206102.5329687688,100100,320000,323700,306202.5329687688
525540175,231701.6892637919,115600,375000,352900,347301.6892637919
525540181,235247.27299568022,113200,399000,360500,348447.2729956802
525540183,218774.21258782007,112800,347000,348400,331574.2125878201
525540188,218316.3380202706,112400,347000,336900,330716.3380202706
525540192,213456.92954688487,123900,369000,349000,337356.92954688484
525540215,266377.18065638805,128100,419900,425000,394477.18065638805
525550003,216819.34532942285,99900,285000,300500,316719.34532942285
