ACCOUNTNO,PROP_TYPE,TX_DIST,PT,SPT,N_GRP,LEA,IMPQUALITY,IMPCONDITIONTYPE,EFFAGE,REMODPCT,BLTASDESCRIPTION,BLTASSTORIES,IMPEXTERIOR,BLTASSF,BEDRMCNT,TOT_BATH,BSMT_TOTAL,BSMT_FIN,BSMT_UNFIN,KITCHENS,ATTGAR,DETGAR,RES_RCNLD,RES_COSTRCN,TOT_RCNLD,TOT_RCN,NEW_PT,MLS_TOTAL_SQFT,HAS_ATTGAR,HAS_DETGAR,HAS_BSMT,BSMT_ISFIN,BSMT_PCTCOMP,IS_REMOD,ACTUAL_AGE,SF_ROOM,IMPROVED
534260020,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2938,4,4,1514,1438,76,1,1133,0,414173,422626,414173,422626,RS,4232,Yes,No,Yes,No,0.9498018494055482,No,4,1058,502900
534260021,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Hardboard,3850,4,4.75,3998,3998,0,2,1272,0,742466,765429,742466,765429,RS,7921,Yes,No,Yes,Yes,1,No,6,1980.25,1499400
534260023,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3603,4,6.75,2323,2207,116,1,936,0,599433,617972,599433,617972,RS,6017,Yes,No,Yes,No,0.9500645716745587,No,6,1504.25,987091
534260026,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Stucco,4090,5,3.25,1954,0,1954,1,866,0,599951,612195,599951,612195,RS,6044,Yes,No,Yes,No,0,No,4,1208.8,875800
534260028,RS,10,111,111,102,1004,Above Average,Average,NA,0,1½ Story Fin,1.5,Frame Stucco,3396,4,5,2822,2552,270,2,954,0,730689,745601,730689,745601,RS,6218,Yes,No,Yes,No,0.9043231750531537,No,5,1554.5,846600
534260032,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3190,4,4.25,2252,2229,23,1,1158,0,536747,553347,536747,553347,RS,5277,Yes,No,Yes,No,0.9897868561278863,No,6,1319.25,631300
534300304,RS,10,111,111,104,1019,Average,Average,NA,1,Ranch 1 Story,1,Frame Stucco,1593,3,3,1593,1593,0,1,714,0,249916,268727,249916,268727,RS,3414,Yes,No,Yes,Yes,1,Yes,10,1138,282405
534300307,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2050,3,2.5,994,0,994,1,440,0,210809,224265,210809,224265,RS,3044,Yes,No,Yes,No,0,No,9,1014.6666666666666,276000
534300311,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2451,4,3.5,1196,1017,179,1,682,0,281616,299592,281616,299592,RS,3761,Yes,No,Yes,No,0.8503344481605352,No,9,940.25,386000
534300325,RS,10,111,111,104,1019,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1674,3,3,1674,1577,97,1,462,0,254637,273803,254637,273803,RS,3428,Yes,No,Yes,No,0.9420549581839904,No,10,1142.6666666666667,302000
534300328,RS,10,111,111,104,1019,Average,Average,1,0,Ranch 1 Story,1,Frame Stucco,1524,2,3,1524,1371,153,1,462,0,247930,250434,247930,250434,RS,3225,Yes,No,Yes,No,0.8996062992125984,No,11,1612.5,272600
534300331,RS,10,111,111,104,1019,Average,Average,NA,1,2 Story,2,Frame Stucco,2484,3,2.5,1060,0,1060,1,480,0,242845,261124,242845,261124,RS,3544,Yes,No,Yes,No,0,Yes,10,1181.3333333333333,274500
534550411,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,0,Frame Stucco,2080,3,3.25,972,972,0,1,682,0,249712,265651,249712,265651,RS,3210,Yes,No,Yes,Yes,1,No,9,1070,295700
534550413,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,0,Frame Siding,1801,3,3.5,761,761,0,1,432,0,220285,234346,220285,234346,RS,2562,Yes,No,Yes,Yes,1,No,9,854,257200
534550414,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Siding,1624,3,3.5,800,800,0,1,460,0,209080,222426,209080,222426,RS,2542,Yes,No,Yes,Yes,1,No,9,847.3333333333334,250800
534550419,RS,10,111,111,104,1019,Average,Average,NA,1,2 Story,2,Frame Siding,1685,3,3.5,751,751,0,1,440,0,208203,223874,208203,223874,RS,2436,Yes,No,Yes,Yes,1,Yes,10,812,260000
534640605,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2514,3,3.5,1234,1234,0,1,682,0,289888,308392,289888,308392,RS,3793,Yes,No,Yes,Yes,1,No,9,1264.3333333333333,359800
534640611,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2158,4,3.5,972,221,751,1,682,0,236804,251919,236804,251919,RS,3296,Yes,No,Yes,No,0.22736625514403291,No,9,824,287900
534640614,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2725,4,3.5,1176,882,294,1,718,0,292705,311388,292705,311388,RS,3900,Yes,No,Yes,No,0.75,No,9,975,353400
534640616,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2238,4,2.5,972,0,972,1,440,0,222781,237001,222781,237001,RS,3267,Yes,No,Yes,No,0,No,9,816.75,297400
534640619,RS,10,111,111,104,1019,Average,Average,6,0.2,2 Story,2,Frame Stucco,2553,3,3.5,1172,1055,117,1,682,0,290211,305506,290211,305506,RS,3725,Yes,No,Yes,No,0.9001706484641638,Yes,9,1241.6666666666667,335800
534640619,RS,10,111,111,104,1019,Average,Average,6,0.2,2 Story,2,Frame Stucco,2553,3,3.5,1172,1055,117,1,682,0,290211,305506,290211,305506,RS,3725,Yes,No,Yes,No,0.9001706484641638,Yes,9,1241.6666666666667,319800
534660430,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Siding,2445,4,3.5,1164,1164,0,1,504,0,282806,300857,282806,300857,RS,3690,Yes,No,Yes,Yes,1,No,9,922.5,367300
534660435,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Siding,2417,3,3.5,1143,1143,0,1,801,0,285792,304034,285792,304034,RS,3421,Yes,No,Yes,Yes,1,No,9,1140.3333333333333,339400
534660439,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Siding,2492,3,2.5,1130,0,1130,1,462,0,247784,260825,247784,260825,RS,3622,Yes,No,Yes,No,0,No,8,1207.3333333333333,265299
534660441,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Siding,2497,3,2.5,1143,0,1143,1,525,0,247924,263749,247924,263749,RS,3669,Yes,No,Yes,No,0,No,9,1223,300851
534790501,RS,10,111,111,104,1019,Average,Above Average,3,0.5,2 Story,2,Frame Stucco,2550,4,3.25,1196,1196,0,2,440,0,304993,310649,304993,310649,RS,3746,Yes,No,Yes,Yes,1,Yes,8,936.5,343201
534790501,RS,10,111,111,104,1019,Average,Above Average,3,0.5,2 Story,2,Frame Stucco,2550,4,3.25,1196,1196,0,2,440,0,304993,310649,304993,310649,RS,3746,Yes,No,Yes,Yes,1,Yes,8,936.5,391500
534790504,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,1975,3,2.5,972,0,972,1,440,0,208960,219958,208960,219958,RS,3103,Yes,No,Yes,No,0,No,8,1034.3333333333333,252500
534790510,RS,10,111,111,104,1019,Average,Average,NA,0,Ranch 1 Story,1,Frame Stucco,1717,3,3,1707,1707,0,1,714,0,271952,286265,271952,286265,RS,3478,Yes,No,Yes,Yes,1,No,8,1159.3333333333333,319700
534790512,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2657,3,2.5,1124,0,1124,1,682,0,260138,273830,260138,273830,RS,3781,Yes,No,Yes,No,0,No,8,1260.3333333333333,345400
534790512,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2657,3,2.5,1124,0,1124,1,682,0,260138,273830,260138,273830,RS,3781,Yes,No,Yes,No,0,No,8,1260.3333333333333,294400
534790514,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2512,4,3.5,1216,1216,0,2,651,0,296811,312433,296811,312433,RS,3728,Yes,No,Yes,Yes,1,No,8,932,308200
534790523,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2411,4,3.5,1040,1040,0,1,660,0,279466,294175,279466,294175,RS,3499,Yes,No,Yes,Yes,1,No,8,874.75,325200
534790527,RS,10,111,111,104,1019,Average,Average,NA,0,2 Story,2,Frame Stucco,2611,4,3.5,1126,1126,0,1,682,0,295385,310932,295385,310932,RS,3737,Yes,No,Yes,Yes,1,No,8,934.25,317000
535100003,RS,90,111,111,504,Other,Average,Average,21,0,Ranch 1 Story,1,Frame Masonry Veneer,2944,3,1.75,0,0,0,1,576,0,233619,299512,233619,299512,RS,2997,Yes,No,No,No,0,No,51,999,195900
535110001,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2750,4,2.5,1862,0,1862,1,748,0,288495,297418,288495,297418,RS,4310,Yes,No,Yes,No,0,No,6,1077.5,370100
535110002,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Hardboard,2166,4,2.5,1157,0,1157,1,726,0,238564,243433,238564,243433,RS,3105,Yes,No,Yes,No,0,No,5,776.25,299600
535110003,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2815,4,2.5,1883,0,1883,1,484,0,295829,295829,295829,295829,RS,4310,Yes,No,Yes,No,0,No,2,1077.5,327309
535110008,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1760,3,3.5,1880,1214,666,1,484,0,267401,275671,267401,275671,RS,3640,Yes,No,Yes,No,0.6457446808510638,No,6,1213.3333333333333,260600
535110024,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2565,4,2.5,1707,0,1707,1,528,0,274504,282994,274504,282994,RS,4207,Yes,No,Yes,No,0,No,6,1051.75,336400
535160203,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,2,Frame Stucco,3119,4,3.75,1552,1552,0,1,1138,0,578087,583926,578087,583926,RS,4860,Yes,No,Yes,Yes,1,No,3,1215,834500
535160203,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,2,Frame Stucco,3119,4,3.75,1552,1552,0,1,1138,0,578087,583926,578087,583926,RS,4860,Yes,No,Yes,Yes,1,No,3,1215,642000
535160211,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Hardboard,3149,4,4.5,2461,2461,0,1,927,0,491305,501332,491305,501332,RS,5610,Yes,No,Yes,Yes,1,No,4,1402.5,686700
535160215,RS,10,111,111,102,1004,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3241,3,3,2493,0,2493,1,788,0,537575,548546,537575,548546,RS,5926,Yes,No,Yes,No,0,No,4,1975.3333333333333,669700
535160224,RS,10,111,111,102,1004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2669,3,4.5,2429,0,2429,2,843,0,385053,392911,385053,392911,RS,5010,Yes,No,Yes,No,0,No,4,1670,620900
535160225,RS,10,111,111,102,1004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2923,4,4,2411,2411,0,2,830,0,483756,493629,483756,493629,RS,5212,Yes,No,Yes,Yes,1,No,4,1303,641800
535170233,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1487,3,2,1582,0,1582,1,462,0,197668,203781,201047,207535,RS,3069,Yes,No,Yes,No,0,No,6,1023,309000
535170239,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2391,4,2.5,1280,0,1280,1,706,0,253685,258862,253685,258862,RS,3727,Yes,No,Yes,No,0,No,5,931.75,392000
535170243,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2596,4,2.5,1815,0,1815,1,770,0,279875,285587,279875,285587,RS,4537,Yes,No,Yes,No,0,No,5,1134.25,354100
535170257,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1911,3,2.5,2035,0,2035,1,952,0,256985,264933,256985,264933,RS,3888,Yes,No,Yes,No,0,No,6,1296,320800
535170260,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2305,3,2.5,1187,0,1187,1,726,0,247326,252373,247326,252373,RS,3438,Yes,No,Yes,No,0,No,5,1146,352900
535180003,RS,10,111,111,113,1027,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2412,4,3.75,1565,1565,0,1,874,0,376638,384324,376638,384324,RS,4059,Yes,No,Yes,Yes,1,No,5,1014.75,431800
535220303,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2062,5,3.5,3324,0,3324,1,1540,0,257731,262991,257731,262991,RS,4072,Yes,No,Yes,No,0,No,5,814.4,279100
535220321,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2486,4,2.5,1312,0,1312,1,484,0,258804,264086,258804,264086,RS,3798,Yes,No,Yes,No,0,No,5,949.5,274400
535250008,RS,170,111,111,743,Other,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2919,2,4.25,3198,2239,959,1,848,0,569261,575011,569261,575011,RS,6212,Yes,No,Yes,No,0.7001250781738587,No,3,3106,778400
535250018,RS,170,111,111,743,Other,Above Average,Average,NA,0,1½ Story Fin,0,Frame Stucco,2639,4,2.5,1827,0,1827,1,802,0,329319,329319,329319,329319,RS,4100,Yes,No,Yes,No,0,No,2,1025,460400
535250019,RS,170,111,111,743,Other,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3206,5,2.25,2124,0,2124,1,951,0,426765,431076,426765,431076,RS,5004,Yes,No,Yes,No,0,No,3,1000.8,535800
535250020,RS,170,111,111,743,Other,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2097,3,2,2301,690,1611,1,871,0,340144,340144,340144,340144,RS,4251,Yes,No,Yes,No,0.29986962190352023,No,2,1417,437700
535250021,RS,170,111,111,743,Other,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3029,4,3.5,1656,1490,166,1,823,0,418350,426888,418350,426888,RS,4685,Yes,No,Yes,No,0.8997584541062802,No,4,1171.25,502900
535250021,RS,170,111,111,743,Other,Above Average,Average,NA,0,2 Story,0,Frame Stucco,3029,4,3.5,1656,1490,166,1,823,0,418350,426888,418350,426888,RS,4364,Yes,No,Yes,No,0.8997584541062802,No,4,1091,379800
535270402,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2182,4,2.5,2285,0,2285,1,440,0,265856,271282,265856,271282,RS,4300,Yes,No,Yes,No,0,No,5,1075,375500
535270404,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1855,3,2.5,1945,0,1945,1,724,0,245541,250552,245541,250552,RS,3800,Yes,No,Yes,No,0,No,5,1266.6666666666667,308300
535270409,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2161,4,2.5,1179,0,1179,1,853,0,240765,245679,240765,245679,RS,3376,Yes,No,Yes,No,0,No,5,844,326600
535270423,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1487,3,3,1527,1527,0,1,768,0,251772,256910,251772,256910,RS,3030,Yes,No,Yes,Yes,1,No,5,1010,322800
535350501,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2505,4,3.5,1687,1680,7,1,770,0,326976,333649,326976,333649,RS,4119,Yes,No,Yes,No,0.995850622406639,No,5,1029.75,414100
535350506,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2391,3,2.25,1169,0,1169,1,440,0,249297,254385,249297,254385,RS,3560,Yes,No,Yes,No,0,No,5,1186.6666666666667,317300
535350510,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1785,3,2.5,1875,0,1875,1,770,0,237899,242754,237899,242754,RS,3677,Yes,No,Yes,No,0,No,5,1225.6666666666667,269800
535350510,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1785,3,2.5,1875,0,1875,1,770,0,237899,242754,237899,242754,RS,3677,Yes,No,Yes,No,0,No,5,1225.6666666666667,398300
535350517,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1843,3,2.25,1918,570,1348,1,770,0,257950,263214,257950,263214,RS,3808,Yes,No,Yes,No,0.29718456725756,No,5,1269.3333333333333,281900
535350522,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Hardboard,2944,4,2.5,1943,0,1943,1,769,0,303376,309567,303376,309567,RS,4717,Yes,No,Yes,No,0,No,5,1179.25,341900
535360603,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,3195,4,2.5,1672,0,1672,1,824,0,316136,322588,316136,322588,RS,4945,Yes,No,Yes,No,0,No,5,1236.25,423400
535360604,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2313,4,2.5,1258,377,881,1,837,0,262840,268204,262840,268204,RS,3785,Yes,No,Yes,No,0.29968203497615264,No,5,946.25,294000
535360605,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1614,3,3,1614,1614,0,1,748,0,266052,271482,266052,271482,RS,3215,Yes,No,Yes,Yes,1,No,5,1071.6666666666667,265800
535360612,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2258,4,2.5,1208,0,1208,1,874,0,246301,251328,246301,251328,RS,3401,Yes,No,Yes,No,0,No,5,850.25,286200
535360617,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2457,3,2.5,1314,0,1314,1,732,0,262337,267691,262337,267691,RS,3771,Yes,No,Yes,No,0,No,5,1257,281800
535360623,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,2049,3,3.5,2153,2153,0,1,770,0,332317,339099,332317,339099,RS,4202,Yes,No,Yes,Yes,1,No,5,1400.6666666666667,393300
535360624,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,3138,4,3.5,1663,1663,0,1,809,0,370478,378039,370478,378039,RS,5225,Yes,No,Yes,Yes,1,No,5,1306.25,411300
535420153,RS,10,111,111,113,1027,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2755,4,2.5,1789,0,1789,1,1336,0,349506,356639,349506,356639,RS,4494,Yes,No,Yes,No,0,No,4,1123.5,398700
535440710,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Hardboard,2316,4,2.5,1165,0,1165,1,713,0,251453,256585,251453,256585,RS,3574,Yes,No,Yes,No,0,No,4,893.5,317900
535550003,RS,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2130,1,2.5,2296,1903,393,2,766,0,444321,453389,471511,481134,RS,4459,Yes,No,Yes,No,0.8288327526132404,No,4,4459,570111
535550005,RS,60,111,111,308,2004,Above Average,Average,NA,0,2 Story,0,Frame Siding,3249,4,3,1738,0,1738,1,993,0,432076,436440,432076,436440,RS,4924,Yes,No,Yes,No,0,No,3,1231,463794
535550006,RS,60,111,111,308,2004,Above Average,Average,NA,0,2 Story,0,Frame Siding,3719,4,4.25,2055,1535,520,1,1065,0,569474,569474,569474,569474,RS,5250,Yes,No,Yes,No,0.7469586374695864,No,2,1312.5,702345
535550010,RS,60,111,111,308,2004,Average,Average,NA,0,2 Story,0,Frame Siding,2440,4,3.5,1892,1854,38,1,726,0,326358,333018,326358,333018,RS,4322,Yes,No,Yes,No,0.9799154334038055,No,4,1080.5,425407
535570901,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2594,4,2.5,1742,0,1742,1,814,0,280008,282836,280008,282836,RS,4069,Yes,No,Yes,No,0,No,3,1017.25,315260
535570902,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2986,4,2.5,1836,0,1836,1,506,0,303197,306260,303197,306260,RS,5054,Yes,No,Yes,No,0,No,3,1263.5,301876
535620001,RS,80,111,111,355,3509,Average,Average,26,0,Ranch 1 Story,1,Frame Masonry Veneer,1404,3,1.75,1404,912,492,1,0,0,161850,227958,161850,227958,RS,2808,No,No,Yes,No,0.6495726495726496,No,61,936,141800
535640021,RS,60,111,111,308,2004,Above Average,Average,NA,0,2 Story,0,Frame Siding,3233,4,4.25,2006,1528,478,1,910,0,519527,519527,519527,519527,RS,5250,Yes,No,Yes,No,0.7617148554336989,No,2,1312.5,638524
535740001,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2613,4,2.5,1301,0,1301,1,753,0,274045,274045,274045,274045,RS,3573,Yes,No,Yes,No,0,No,2,893.25,301400
535740002,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Stucco,1529,2,2,1624,0,1624,1,770,0,215047,215047,215047,215047,RS,3003,Yes,No,Yes,No,0,No,2,1501.5,240532
535740003,RS,39,111,111,165,1627,Average,Average,NA,0,Ranch 1 Story,0,Frame Hardboard,1467,3,2,1467,0,1467,1,757,0,202474,202474,202474,202474,RS,3003,Yes,No,Yes,No,0,No,2,1001,246731
535740004,RS,39,111,111,165,1627,Above Average,Average,NA,0,2 Story,0,Frame Stucco,2991,3,3.5,2177,0,2177,1,892,0,383066,383066,383066,383066,RS,4967,Yes,No,Yes,No,0,No,2,1655.6666666666667,386600
535740005,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2452,4,2.5,1157,0,1157,1,889,0,268702,268702,268702,268702,RS,4677,Yes,No,Yes,No,0,No,2,1169.25,328371
535740006,RS,39,111,111,165,1627,Average,Average,NA,0,2 Story,0,Frame Stucco,2621,3,2.5,1693,0,1693,1,748,0,282863,282863,282863,282863,RS,4069,Yes,No,Yes,No,0,No,2,1356.3333333333333,333498
535790031,RS,60,111,111,308,2004,Above Average,Average,NA,0,Ranch 1 Story,0,Frame Siding,2671,3,4.25,2725,2725,0,1,752,760,580554,580554,580554,580554,RS,5370,Yes,Yes,Yes,Yes,1,No,2,1790,878685
535790045,RS,60,111,111,308,2004,Above Average,Average,NA,0,2 Story,0,Frame Siding,3014,4,4.25,1942,1942,0,1,877,0,509127,509127,509127,509127,RS,4935,Yes,No,Yes,Yes,1,No,2,1233.75,591181
535800002,RSOB,Other,111,111,731,Other,Above Average,Average,3,0,2 Story,2,Frame Stucco,5292,4,7,3576,3362,214,1,1836,0,1063440,1086062,1063440,1086062,RSOB,9286,Yes,No,Yes,No,0.9401565995525727,No,15,2321.5,2031500
540010006,RS,90,111,111,502,5024,Average,Average,19,0,Ranch 1 Story,1,Frame Vinyl,1408,3,1.75,0,0,0,1,294,0,123305,155206,123305,155206,RS,1496,Yes,No,No,No,0,No,47,498.6666666666667,178800
540010016,RS,90,111,111,502,5024,Average,Average,19,0,2 Story,2,Frame Vinyl,2992,5,2.25,0,0,0,1,480,0,206949,258686,206949,258686,RS,2992,Yes,No,No,No,0,No,47,598.4,287400
540010018,RS,90,111,111,502,5024,Average,Average,19,0,Ranch 1 Story,1,Frame Stucco,1650,4,1.75,0,0,0,1,441,0,146187,182734,146187,182734,RS,1650,Yes,No,No,No,0,No,47,412.5,190400
540010019,RS,90,111,111,502,5024,Average,Average,19,0,Ranch 1 Story,1,Frame Stucco,1168,3,1.75,0,0,0,1,440,0,112725,140906,112725,140906,RS,1200,Yes,No,No,No,0,No,47,400,191550
540010028,RS,90,111,111,502,5024,Average,Average,19,0,Ranch 1 Story,1,Frame Stucco,1746,3,1.75,0,0,0,1,0,260,157101,196377,157101,196377,RS,1746,No,Yes,No,No,0,No,47,582,222800
540010029,RS,90,111,111,502,5024,Average,Above Average,17,0.7,Ranch 1 Story,1,Frame Vinyl,1282,3,1.75,0,0,0,1,420,0,127838,147961,127838,147961,RS,1282,Yes,No,No,No,0,Yes,47,427.3333333333333,180800
540010031,RS,90,111,111,502,5024,Average,Above Average,8,0.9,Ranch 1 Story,1,Frame Vinyl,1546,4,1.75,0,0,0,1,462,0,160442,168709,160442,168709,RS,1566,Yes,No,No,No,0,Yes,47,391.5,186900
540010034,RS,90,111,111,502,5024,Average,Above Average,15,0.3,2 Story,2,Frame Vinyl,1744,3,2.5,0,0,0,1,480,0,153027,176921,153027,176921,RS,1744,Yes,No,No,No,0,Yes,47,581.3333333333334,220000
540010034,RS,90,111,111,502,5024,Average,Above Average,15,0.3,2 Story,2,Frame Vinyl,1744,3,2.5,0,0,0,1,480,0,153027,176921,153027,176921,RS,1744,Yes,No,No,No,0,Yes,47,581.3333333333334,147600
540010040,RS,90,111,111,502,5024,Average,Above Average,15,0.5,2 Story,2,Frame Stucco,1779,4,2.5,0,0,0,1,430,0,158695,180335,158695,180335,RS,1779,Yes,No,No,No,0,Yes,47,444.75,227000
540010043,RS,90,111,111,502,5024,Average,Above Average,19,0.6,Ranch 1 Story,1,Frame Vinyl,1243,3,1.75,0,0,0,1,399,0,118714,141326,118714,141326,RS,1243,Yes,No,No,No,0,Yes,47,414.3333333333333,189400
540020016,RS,90,111,111,510,5007,Average,Average,29,0,Ranch 1 Story,1,Frame Masonry Veneer,1908,3,1.75,1490,1415,75,1,418,0,193346,292948,194947,300955,RS,3116,Yes,No,Yes,No,0.9496644295302014,No,67,1038.6666666666667,169300
540030001,RS,70,111,111,303,3003,Average,Average,20,0,Ranch 1 Story,1,Other,1374,2,2.75,1269,1269,0,1,672,0,189205,240614,189205,240614,RS,2689,Yes,No,Yes,Yes,1,No,48,1344.5,180500
540030007,RS,70,111,111,303,3003,Average,Average,20,0,Bi Level 1 Story,1,Frame Stucco,1944,3,2.75,1323,1323,0,1,621,0,224017,284680,224017,284680,RS,3334,Yes,No,Yes,Yes,1,No,48,1111.3333333333333,187900
540040008,RS,60,111,111,201,2017,Average,Above Average,15,0.9,Ranch 1 Story,1,Frame Masonry Veneer,1238,4,2.25,1238,1238,0,1,0,500,203396,229067,203396,229067,RS,2476,No,Yes,Yes,Yes,1,Yes,67,619,230400
540040014,RS,60,111,111,201,2017,Average,Above Average,9,0.9,Ranch 1 Story,1,Frame Masonry Veneer,1336,4,2,936,842,94,1,0,0,197400,209110,197400,209110,RS,2900,No,No,Yes,No,0.8995726495726496,Yes,68,725,185000
540040016,RS,60,111,111,201,2017,Average,Average,30,0,Ranch 1 Story,1,Frame Masonry Veneer,828,2,1,828,414,414,1,252,0,90965,142133,90965,142133,RS,1656,Yes,No,Yes,No,0.5,No,68,828,169200
540040022,RS,60,111,111,201,2017,Average,Average,29,0,Ranch 1 Story,1,Frame Masonry Veneer,1143,3,1.5,1143,857,286,1,0,700,137205,207886,137205,207886,RS,2286,No,Yes,Yes,No,0.7497812773403325,No,66,762,183000
540040023,RS,60,111,111,201,2017,Average,Average,29,0,Ranch 1 Story,1,Frame Masonry Veneer,1143,3,1.5,1143,800,343,1,0,594,136712,207140,136712,207140,RS,2286,No,Yes,Yes,No,0.6999125109361329,No,66,762,202700
540040025,RS,60,111,111,201,2017,Average,Average,29,0,Ranch 1 Story,1,Frame Vinyl,1082,3,1.75,1082,541,541,1,0,0,112587,170587,112587,170587,RS,2553,No,No,Yes,No,0.5,No,66,851,221000
540040043,RS,60,111,111,201,2017,Average,Average,28,0,Ranch 1 Story,1,Frame Vinyl,1439,3,1.75,1439,1295,144,1,528,0,159761,238449,159761,238449,RS,2878,Yes,No,Yes,No,0.8999305072967339,No,65,959.3333333333334,144900
